,water_depth (m),shear_stress (Pa),sea_tem (℃),x_velocity (m/s),y_velocity (m/s)
2016-01-07 02:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 03:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 04:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 05:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 06:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 07:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 08:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 09:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 10:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 11:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 12:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 13:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 14:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 15:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 16:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 17:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 18:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 19:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 20:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 21:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 22:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-07 23:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 00:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 01:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 02:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 03:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 04:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 05:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 06:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 07:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 08:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 09:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 10:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 11:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 12:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 13:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 14:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 15:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 16:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 17:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 18:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 19:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 20:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 21:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 22:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-08 23:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 00:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 01:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 02:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 03:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 04:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 05:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 06:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 07:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 08:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 09:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 10:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 11:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 12:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 13:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 14:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 15:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 16:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 17:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 18:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 19:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 20:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 21:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 22:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-09 23:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 00:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 01:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 02:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 03:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 04:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 05:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 06:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 07:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 08:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 09:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 10:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 11:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 12:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 13:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 14:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 15:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 16:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 17:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 18:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 19:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 20:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 21:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 22:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-10 23:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 00:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 01:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 02:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 03:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 04:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 05:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 06:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 07:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 08:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 09:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 10:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 11:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 12:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 13:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 14:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 15:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 16:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 17:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 18:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 19:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 20:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 21:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 22:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-11 23:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-12 00:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-12 01:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-12 02:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-12 03:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-12 04:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-12 05:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-12 06:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-12 07:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-12 08:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-12 09:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-12 10:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-12 11:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-12 12:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-12 13:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-12 14:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-12 15:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-12 16:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-12 17:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-12 18:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-12 19:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-12 20:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-12 21:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-12 22:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-12 23:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-13 00:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-13 01:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-13 02:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-13 03:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-13 04:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-13 05:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-13 06:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-13 07:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-13 08:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-13 09:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-13 10:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-13 11:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-13 12:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-13 13:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-13 14:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-13 15:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-13 16:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-13 17:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-13 18:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-13 19:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-13 20:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-13 21:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-13 22:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-13 23:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-14 00:00:00,0.0,0.0,6.0,0.0,0.0
2016-01-14 01:00:00,1.880787e-07,0.0,27.59456,0.0,0.0
2016-01-14 02:00:00,7.233796e-07,0.0,28.826612,0.0,0.0
2016-01-14 03:00:00,1.6059028e-06,0.0,29.958645,0.0,0.0
2016-01-14 04:00:00,2.8356483e-06,0.0,30.79469,0.0,0.0
2016-01-14 05:00:00,4.412616e-06,0.0,31.309944,0.0,0.0
2016-01-14 06:00:00,6.3368057e-06,0.0,31.571266,0.0,0.0
2016-01-14 07:00:00,8.608217e-06,0.0,31.678953,0.0,0.0
2016-01-14 08:00:00,1.1226852e-05,0.0,31.750834,0.0,0.0
2016-01-14 09:00:00,1.41927085e-05,0.0,31.820787,0.0,0.0
2016-01-14 10:00:00,1.7505787e-05,0.0,31.791925,0.0,0.0
2016-01-14 11:00:00,2.1166088e-05,0.0,31.649445,0.0,0.0
2016-01-14 12:00:00,2.5173611e-05,0.0,31.374348,0.0,0.0
2016-01-14 13:00:00,2.9528357e-05,0.0,30.935307,0.0,0.0
2016-01-14 14:00:00,3.4230325e-05,0.0,30.407284,0.0,0.0
2016-01-14 15:00:00,3.9279515e-05,0.0,29.880445,0.0,0.0
2016-01-14 16:00:00,4.4675926e-05,0.0,29.41868,0.0,0.0
2016-01-14 17:00:00,5.041956e-05,0.0,29.08924,0.0,0.0
2016-01-14 18:00:00,5.6510416e-05,0.0,28.90782,0.0,0.0
2016-01-14 19:00:00,6.294849e-05,0.0,28.81958,0.0,0.0
2016-01-14 20:00:00,6.97338e-05,0.0,28.762207,0.0,0.0
2016-01-14 21:00:00,7.686632e-05,0.0,28.69534,0.0,0.0
2016-01-14 22:00:00,8.4346066e-05,0.0,28.605736,0.0,0.0
2016-01-14 23:00:00,9.217303e-05,0.0,28.522512,0.0,0.0
2016-01-15 00:00:00,0.00010034722,0.0,28.473429,0.0,0.0
2016-01-15 01:00:00,0.00010849248,0.0,28.4859,0.0,0.0
2016-01-15 02:00:00,0.00011629051,0.0,28.569841,0.0,0.0
2016-01-15 03:00:00,0.00012374132,0.0,28.709438,0.0,0.0
2016-01-15 04:00:00,0.00013084491,0.0,28.877466,0.0,0.0
2016-01-15 05:00:00,0.00013760128,0.0,29.039656,0.0,0.0
2016-01-15 06:00:00,0.00014401041,0.0,29.174946,0.0,0.0
2016-01-15 07:00:00,0.00015007234,0.0,29.28085,0.0,0.0
2016-01-15 08:00:00,0.00015578704,0.0,29.361721,0.0,0.0
2016-01-15 09:00:00,0.00016115452,0.0,29.420954,0.0,0.0
2016-01-15 10:00:00,0.00016617477,0.0,29.457603,0.0,0.0
2016-01-15 11:00:00,0.0001708478,0.0,29.472256,0.0,0.0
2016-01-15 12:00:00,0.00017517361,0.0,29.470509,0.0,0.0
2016-01-15 13:00:00,0.0001791522,0.0,29.459124,0.0,0.0
2016-01-15 14:00:00,0.00018278357,0.0,29.443,0.0,0.0
2016-01-15 15:00:00,0.00018606771,0.0,29.425936,0.0,0.0
2016-01-15 16:00:00,0.00018900463,0.0,29.411263,0.0,0.0
2016-01-15 17:00:00,0.00019159433,0.0,29.39897,0.0,0.0
2016-01-15 18:00:00,0.00019383681,0.0,29.386408,0.0,0.0
2016-01-15 19:00:00,0.00019573206,0.0,29.37264,0.0,0.0
2016-01-15 20:00:00,0.0001972801,0.0,29.358826,0.0,0.0
2016-01-15 21:00:00,0.0001984809,0.0,29.346218,0.0,0.0
2016-01-15 22:00:00,0.00019933449,0.0,29.336605,0.0,0.0
2016-01-15 23:00:00,0.00019984086,0.0,29.330494,0.0,0.0
2016-01-16 00:00:00,0.0002,0.0,29.328506,0.0,0.0
2016-01-16 01:00:00,0.0002,0.0,29.328506,0.0,0.0
2016-01-16 02:00:00,0.0002,0.0,29.328506,0.0,0.0
2016-01-16 03:00:00,0.0002,0.0,29.328506,0.0,0.0
2016-01-16 04:00:00,0.0002,0.0,29.328506,0.0,0.0
2016-01-16 05:00:00,0.0002,0.0,29.328506,0.0,0.0
2016-01-16 06:00:00,0.0002,0.0,29.328506,0.0,0.0
2016-01-16 07:00:00,0.0002,0.0,29.328506,0.0,0.0
2016-01-16 08:00:00,0.0002,0.0,29.328506,0.0,0.0
2016-01-16 09:00:00,0.0002,0.0,29.328506,0.0,0.0
2016-01-16 10:00:00,0.0002,0.0,29.328506,0.0,0.0
2016-01-16 11:00:00,0.0002,0.0,29.328506,0.0,0.0
2016-01-16 12:00:00,0.0002,0.0,29.328506,0.0,0.0
2016-01-16 13:00:00,0.0002,0.0,29.328506,0.0,0.0
2016-01-16 14:00:00,0.0002,0.0,29.328506,0.0,0.0
2016-01-16 15:00:00,0.0002,0.0,29.328506,0.0,0.0
2016-01-16 16:00:00,0.0002,0.0,29.328506,0.0,0.0
2016-01-16 17:00:00,0.0002,0.0,29.328506,0.0,0.0
2016-01-16 18:00:00,0.0002,0.0,29.328506,0.0,0.0
2016-01-16 19:00:00,0.0002,0.0,29.328506,0.0,0.0
2016-01-16 20:00:00,0.0002,0.0,29.328506,0.0,0.0
2016-01-16 21:00:00,0.0002,0.0,29.328506,0.0,0.0
2016-01-16 22:00:00,0.0002,0.0,29.328506,0.0,0.0
2016-01-16 23:00:00,0.0002,0.0,29.328506,0.0,0.0
2016-01-17 00:00:00,0.0002,0.0,29.328506,0.0,0.0
2016-01-17 01:00:00,0.0002,0.0,29.328506,0.0,0.0
2016-01-17 02:00:00,0.0002,0.0,29.328506,0.0,0.0
2016-01-17 03:00:00,0.0002,0.0,29.328506,0.0,0.0
2016-01-17 04:00:00,0.0002,0.0,29.328506,0.0,0.0
2016-01-17 05:00:00,0.0002,0.0,29.328506,0.0,0.0
2016-01-17 06:00:00,0.0002,0.0,29.328506,0.0,0.0
2016-01-17 07:00:00,0.0002,0.0,29.328506,0.0,0.0
2016-01-17 08:00:00,0.0002,0.0,29.328506,0.0,0.0
2016-01-17 09:00:00,0.0002,0.0,29.328506,0.0,0.0
2016-01-17 10:00:00,0.0002,0.0,29.328506,0.0,0.0
2016-01-17 11:00:00,0.0002,0.0,29.328506,0.0,0.0
2016-01-17 12:00:00,0.0002,0.0,29.328506,0.0,0.0
2016-01-17 13:00:00,0.0002,0.0,29.328506,0.0,0.0
2016-01-17 14:00:00,0.0002,0.0,29.328506,0.0,0.0
2016-01-17 15:00:00,0.0002,0.0,29.328506,0.0,0.0
2016-01-17 16:00:00,0.0002,0.0,29.328506,0.0,0.0
2016-01-17 17:00:00,0.0002,0.0,29.328506,0.0,0.0
2016-01-17 18:00:00,0.0002,0.0,29.328506,0.0,0.0
2016-01-17 19:00:00,0.0002,0.0,29.328506,0.0,0.0
2016-01-17 20:00:00,0.0002,0.0,29.328506,0.0,0.0
2016-01-17 21:00:00,0.0002,0.0,29.328506,0.0,0.0
2016-01-17 22:00:00,0.0002,0.0,29.328506,0.0,0.0
2016-01-17 23:00:00,0.0002,0.0,29.328506,0.0,0.0
2016-01-18 00:00:00,0.0002,0.0,29.328506,0.0,0.0
2016-01-18 01:00:00,0.0002,0.0,29.328506,0.0,0.0
2016-01-18 02:00:00,0.0002,0.0,29.328506,0.0,0.0
